date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:51	192000/192000	---M--	200	added ('OK')	image/png	etag:%222ee00-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria8-u5519.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria8-u5519.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:52	210240/210240	---M--	200	added ('OK')	image/png	etag:%2233540-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria1-u5414.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria1-u5414.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:52	227376/227376	---M--	200	added ('OK')	image/png	etag:%2237830-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria9-u5534.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria9-u5534.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:52	193261/193261	---M--	200	added ('OK')	image/png	etag:%222f2ed-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria11-u5564.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria11-u5564.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:52	265110/265110	---M--	200	added ('OK')	image/png	etag:%2240b96-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria12-u5585.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria12-u5585.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:52	148325/148325	---M--	200	added ('OK')	image/png	etag:%2224365-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria13-u5600.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria13-u5600.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:53	186933/186933	---M--	200	added ('OK')	image/png	etag:%222da35-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria14-u5615.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria14-u5615.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:53	169457/169457	---M--	200	added ('OK')	image/png	etag:%22295f1-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria16-u5630.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria16-u5630.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:53	208586/208586	---M--	200	added ('OK')	image/png	etag:%2232eca-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria17-u5645.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria17-u5645.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	230511/230511	---M--	200	added ('OK')	image/png	etag:%223846f-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria18-u5660.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria18-u5660.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	155574/155574	---M--	200	added ('OK')	image/png	etag:%2225fb6-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria7-u5504.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria7-u5504.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	205278/205278	---M--	200	added ('OK')	image/png	etag:%22321de-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria5-u5474.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nuestrahistoria5-u5474.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	134768/134768	---M--	200	added ('OK')	image/png	etag:%2220e70-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_00-u5344.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_00-u5344.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	155045/155045	---M--	200	added ('OK')	image/png	etag:%2225da5-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_01-u5352.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_01-u5352.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:54	164504/164504	---M--	200	added ('OK')	image/png	etag:%2228298-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_02-u5346.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_02-u5346.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:55	143532/143532	---M--	200	added ('OK')	image/png	etag:%22230ac-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_03-u5348.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_03-u5348.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:55	143980/143980	---M--	200	added ('OK')	image/png	etag:%222326c-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_04-u5350.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_04-u5350.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:55	200618/200618	---M--	200	added ('OK')	image/png	etag:%2230faa-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_05-u5358.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_05-u5358.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:55	145808/145808	---M--	200	added ('OK')	image/png	etag:%2223990-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_06-u5356.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_06-u5356.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:56	160271/160271	---M--	200	added ('OK')	image/png	etag:%222720f-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/image_07-u5354.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/image_07-u5354.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:56	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5678-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5678-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:56	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5678-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5678-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:56	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5693-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5693-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:57	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5693-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5693-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:57	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5738-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5738-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:57	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5738-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5738-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:57	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5753-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5753-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:57	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5753-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5753-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:58	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5708-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5708-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:58	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5708-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5708-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:58	81/81	---M--	200	added ('OK')	image/png	etag:%2251-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5723-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5723-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:58	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5723-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5723-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:59	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5552-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5552-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:59	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5552-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5552-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:59	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5462-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5462-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:59	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5462-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5462-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:36:59	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5447-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5447-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:00	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5447-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5447-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:00	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5432-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5432-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:00	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5432-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5432-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:00	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5492-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5492-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:01	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5492-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5492-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:01	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5522-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5522-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:01	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5522-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5522-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:01	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5417-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5417-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:02	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5417-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5417-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:02	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5537-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5537-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:02	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5537-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5537-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:02	81/81	---M--	200	added ('OK')	image/png	etag:%2251-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5567-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5567-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:02	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5567-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5567-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:03	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5588-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5588-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:03	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5588-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5588-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:03	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5603-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5603-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:03	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5603-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5603-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:04	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5618-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5618-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:04	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5618-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5618-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:04	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5633-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5633-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:04	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5633-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5633-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:04	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5648-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5648-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:05	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5648-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5648-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:05	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5663-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5663-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:05	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5663-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5663-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:05	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5507-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5507-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:06	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5507-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5507-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:06	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5477-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5477-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:06	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5477-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5477-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:06	81/81	---M--	200	added ('OK')	image/png	etag:%2251-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5341-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5341-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:06	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5341-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5341-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
